Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+08 (cm-3) 
165.0 to 295.0 Angstroms
Number of lines:  4124
Minimum intensity =    2.4893286e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 13/May/22 14:39:16

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
202.4910     1.05e-03 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 3d 2S1/2
202.5270     1.52e-05 Ne V          5.60   2p4 3P1 - 2s2 2p 5d 3P2
202.5280     1.01e-04 S VII         5.85   2s2 2p5 3s 3P1 - 2s2 2p5 4p 3D1
202.6080     5.57e-05 Na VI         5.75   2p4 3P2 - 2s 2p2 3p 3S1
202.6090     8.47e-02 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3P2
202.6100     6.29e-01 S VIII        5.85   2s2.2p5 2P1/2 - 2s.2p6 2S1/2
202.6340     3.56e-06 Mg IX         5.95   2p 3p 3D2 - 2p 4d 3P1
202.6860     1.46e-03 S IX          5.95   2s2.2p4 1S0 - 2s.2p5 1P1
202.6870     6.49e-05 S VII         5.85   2s2 2p5 3p 1S0 - 2s2 2p5 5d 3D1
202.6920     1.08e-03 Fe XIII       6.10   3s 3p3 3D3 - 3s 3p2 3d 3F3
202.7050     4.68e-01 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 1P1
202.7080     7.92e-04 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 3d 2D3/2
202.7120     2.76e-05 Cr IX         5.90   3s2.3p4 3P2 - 3s2.3p3(2D).3d 1D2
202.7190     3.79e-04 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 3d 2P1/2
202.7610     1.69e-03 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 3d 2P3/2
202.8030     6.03e-05 Mg IX         5.95   2p 3p 1P1 - 2p 4d 1D2
202.8250     5.21e+00 Cr VII        5.75   3s2.3p6 1S0 - 3s2.3p5.3d 1P1
202.8480     3.07e-06 Mg IX         5.95   2p 3p 3D2 - 2p 4d 3P2
202.8850     7.55e-02 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 2S1/2
202.9340     1.38e-01 Mn X          5.95   3s2.3p4 3P2 - 3s2.3p3(2D).3d 3P2
202.9780     2.93e-05 Ni XIV        6.15   3s2.3p3 2P3/2 - 3s2.3p2(3P).3d 4P1/2
203.0030     4.47e-03 Fe VII        5.65   3p6 3d2 1D2 - 3p5 3d3(2H) 3G3
203.0440     1.54e-01 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 2S1/2
203.0530     5.96e-04 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 3d 2S1/2
203.0910     3.35e-06 Ca IX         5.80   3p2 3P0 - 3s 4p 1P1
203.1200     4.22e-05 Mn X          5.95   3s2.3p4 3P2 - 3s2.3p3(2D).3d 3P1
203.1340     1.98e-04 K VIII        5.70   3p2 3P1 - 3p 4s 3P2
203.1520     3.07e-05 Na VI         5.75   2p4 3P1 - 2s 2p2 3p 3S1
203.1650     1.58e-02 Fe XIII       6.10   3s2 3p2 3P1 - 3s2 3p 3d 3P0
203.1920     6.33e-03 Fe VII        5.65   3p6 3d2 3P2 - 3p5 3d3(a 2D) 3F3
203.2190     9.78e-06 Fe XIV        6.15   3s.3p2 4P1/2 - 3s.3p(3P).3d 2D3/2
203.2400     4.73e-05 Ar IX         5.95   2s2 2p5 3d 3P2 - 2s2 2p5 4f 3D2
203.2820     6.48e-04 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 3d 2P1/2
203.3240     3.64e-04 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 3d 2P3/2
203.3830     9.81e-06 Na VI         5.75   2p4 3P0 - 2s 2p2 3p 3S1
203.3910     6.96e-04 S VII         5.85   2s2 2p5 3s 3P1 - 2s2 2p5 4p 3P0
203.4400     2.66e-06 Ar IX         5.95   2s2 2p5 3d 3P2 - 2s2 2p5 4f 3D1
203.5810     1.44e-03 S VII         5.85   2s2 2p5 3s 3P2 - 2s2 2p5 4p 3P2
203.5920     3.31e-06 Ar IX         5.90   2s2 2p5 3d 3F4 - 2s2 2p5 4f 1G4
203.5950     2.48e-05 Na VIII       5.90   2s 3d 1D2 - 2s 5p 1P1
203.6080     5.55e-06 Si XI         6.10   2p 3s 1P1 - 2s 4s 1S0
203.6150     3.96e-06 Ar IX         5.90   2s2 2p5 3d 3F3 - 2s2 2p5 4f 3F4
203.6160     5.10e-06 Na VIII       5.90   2s 3d 1D2 - 2p 4d 1F3
203.6200     1.00e-04 Ar IX         5.90   2s2 2p5 3d 3F4 - 2s2 2p5 4f 3G5
203.6450     4.53e-06 Ca IX         5.80   3p 3d 1P1 - 3s 5d 3D2
203.6720     2.47e-02 Fe IX         5.85   3s2 3p5 3d 1F3 - 3s2 3p4 3d2 3G3
203.6750     1.14e-03 S VI          5.70   3p 2P1/2 - 6d 2D3/2
203.6980     3.47e-05 K VIII        5.70   3p2 3P0 - 3p 4s 3P1
203.7280     9.19e-02 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 2D5/2
203.7720     1.15e-02 Fe XIII       6.10   3s 3p3 3D1 - 3s 3p2 3d 3F2
203.7820     1.81e-02 O V           5.45   2p2 3P0 - 2p 3d 3D1
203.7880     5.54e-05 Cl X          6.00   2s2.2p4 3P1 - 2s.2p5 3P0
203.7900     4.27e-04 Mn X          5.95   3s2.3p4 1D2 - 3s2.3p3(4S).3d 3D1
203.7950     3.12e-02 Fe XIII       6.10   3s2 3p2 3P2 - 3s2 3p 3d 3D2
203.8220     7.69e-02 O V           5.45   2p2 3P1 - 2p 3d 3D2
203.8260     5.01e-02 Fe XIII       6.10   3s2 3p2 3P2 - 3s2 3p 3d 3D3
203.8350     2.61e-04 P X           6.00   2s2 2p2 3P0 - 2s 2p3 3S1
203.8350     6.88e-03 Fe XIII       6.10   3s 3p3 3D2 - 3s 3p2 3d 3F2
203.8470     1.26e-02 O V           5.45   2p2 3P1 - 2p 3d 3D1
203.8490     1.32e-04 Ca X          5.90   4p 2P1/2 - 6d 2D3/2
203.8820     6.61e-06 Mg IX         5.95   2p 3p 3D3 - 2p 4d 3P2
203.8900     1.24e-01 O V           5.45   2p2 3P2 - 2p 3d 3D3
203.9190     1.18e-04 Mg IX         5.95   2s 3p 3P1 - 2s 4d 1D2
203.9340     2.18e-02 O V           5.45   2p2 3P2 - 2p 3d 3D2
203.9590     7.14e-04 O V           5.45   2p2 3P2 - 2p 3d 3D1
203.9740     2.29e-04 S VII         5.85   2s2 2p5 3s 3P2 - 2s2 2p5 4p 1P1
203.9940     4.42e-04 Si IX         5.95   2s2 2p2 3P1 - 2s 2p3 1P1
204.0910     5.95e-04 Fe IX         5.85   3s2 3p5 3d 1F3 - 3s2 3p4 3d2 3G4
204.0990     1.15e-05 Ar IX         5.90   2s2 2p5 3d 3F3 - 2s2 2p5 4f 1F3
204.1380     3.14e-06 Ni XIV        6.15   3s2.3p3 2P3/2 - 3s2.3p2(3P).3d 4P3/2
204.1970     2.08e-03 S VI          5.70   3p 2P3/2 - 6d 2D5/2
204.2000     2.41e-04 S VI          5.70   3p 2P3/2 - 6d 2D3/2
204.2030     5.80e-04 K VIII        5.70   3p2 3P2 - 3p 4s 3P2
204.2620     1.26e-02 Fe XIII       6.10   3s2 3p2 3P1 - 3s2 3p 3d 1D2
204.2630     2.59e-05 K VIII        5.70   3p2 3P1 - 3p 4s 3P1
204.2640     3.18e-03 Ni XII        6.00   3s2 3p5 2P3/2 - 3s2 3p4 3d 4F7/2
204.3410     4.16e-02 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3D2
204.3820     1.82e-05 Mg IX         5.95   2p 3p 3D3 - 2p 4d 3D3
204.3820     1.67e-04 Fe XII        6.05   3s2 3p3 2P3/2 - 3s2 3p2 3d 2P1/2
204.4110     6.35e-06 Ne IV         5.30   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 2P3/2
204.4300     4.03e-02 Mn IX         5.90   3s2.3p5 2P1/2 - 3s2.3p4(1D).3d 2S1/2
204.5820     1.21e-03 Fe VII        5.65   3p6 3d2 3P2 - 3p5 3d3(2H) 3G3
204.5910     5.88e-05 Ne VI         5.70   2p3 2P3/2 - 2s 2p 3p 4P5/2
204.6130     9.15e-04 S VII         5.85   2s2 2p5 3s 3P0 - 2s2 2p5 4p 3P1
204.6370     2.41e-04 Ca X          5.90   4p 2P3/2 - 6d 2D5/2
204.6440     1.53e-04 K VIII        5.70   3p2 3P1 - 3p 4s 3P0
204.6460     2.78e-05 Ca X          5.90   4p 2P3/2 - 6d 2D3/2
204.6520     1.34e-03 S VII         5.85   2s2 2p5 3s 3P2 - 2s2 2p5 4p 3D2
204.6980     1.01e-04 O IV          5.30   2s 2p2 2D5/2 - 2p2 3p 2D3/2
204.7040     2.84e+00 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2G7/2
204.7040     9.06e-04 O IV          5.30   2s 2p2 2D3/2 - 2p2 3p 2D3/2
204.7110     1.42e-03 O IV          5.30   2s 2p2 2D5/2 - 2p2 3p 2D5/2
204.7160     9.76e-05 O IV          5.30   2s 2p2 2D3/2 - 2p2 3p 2D5/2
204.7510     5.83e-06 Ne VI         5.70   2p3 2P1/2 - 2s 2p 3p 4P3/2
204.8280     8.35e-05 Ar IX         5.90   2s2 2p5 3d 3F3 - 2s2 2p5 4f 1G4
204.8460     8.89e-04 S VII         5.85   2s2 2p5 3s 3P0 - 2s2 2p5 4p 3D1
204.8890     8.97e-06 Ne VI         5.70   2p3 2P1/2 - 2s 2p 3p 4P1/2
204.9070     1.82e-05 Ne VI         5.70   2p3 2P3/2 - 2s 2p 3p 4P1/2
204.9360     4.40e-03 S VII         5.85   2s2 2p5 3s 3P2 - 2s2 2p5 4p 3D3
204.9420     2.69e-02 Fe XIII       6.10   3s2 3p2 3P2 - 3s2 3p 3d 3D1
204.9470     6.63e-06 Mg IX         5.95   2p 3p 3S1 - 2p 4d 1P1
204.9480     2.60e-06 Ar IX         5.95   2s2 2p5 3d 3F3 - 2s2 2p5 4f 3D3
204.9800     9.99e-04 Ni XII        6.00   3s2 3p5 2P1/2 - 3s2 3p4 3d 4P3/2
205.0100     1.35e+00 Cr VIII       5.85   3s2.3p5 2P3/2 - 3s2.3p4(3P).3d 2D5/2
205.0150     5.14e-04 Fe XIII       6.10   3s 3p3 3D3 - 3s 3p2 3d 3F2
205.0840     4.21e-04 Ne V          5.55   2s 2p3 3D3 - 2s2 2p 3p 1D2
205.1060     1.44e-02 O V           5.45   2p2 1D2 - 2p 3d 1P1
205.1140     8.83e-04 Fe XIII       6.10   3s 3p3 3P1 - 3s 3p2 3d 3D2
205.1140     1.99e-05 Ne V          5.55   2s 2p3 3D2 - 2s2 2p 3p 1D2
205.1210     6.72e-03 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 1F3
205.1230     3.99e-06 Ne V          5.55   2s 2p3 3D1 - 2s2 2p 3p 1D2
205.3440     3.93e-05 K VIII        5.70   3p2 3P2 - 3p 4s 3P1
205.3810     7.77e-04 P X           6.00   2s2 2p2 3P1 - 2s 2p3 3S1
205.3840     3.45e-03 Cl X          6.00   2s2.2p4 3P2 - 2s.2p5 3P2
205.3860     2.03e-04 Fe XIII       6.10   3s 3p3 3P2 - 3s 3p2 3d 3D2
205.3870     4.33e-04 Ca IX         5.80   3p2 3P2 - 3s 4p 1P1
205.4230     1.24e-03 Mn X          5.95   3s2.3p4 1D2 - 3s2.3p3(4S).3d 3D2
205.4300     7.83e-04 S VII         5.85   2s2 2p5 3s 3P1 - 2s2 2p5 4p 3P2
205.5870     5.26e-03 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3F4
205.6050     2.44e-05 Mg IX         5.95   2s 3p 1P1 - 2s 4d 3D2
205.6050     8.53e-06 Mg IX         5.95   2s 3p 1P1 - 2s 4d 3D1
205.6170     1.56e-05 Si IX         5.95   2s2 2p2 3P2 - 2s 2p3 1P1
205.6440     1.07e-01 Cr VIII       5.85   3s2.3p5 2P1/2 - 3s2.3p4(3P).3d 2D3/2
205.7690     1.67e-03 K IX          5.80   3d 2D3/2 - 4f 2F5/2
205.7690     2.09e-02 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2F7/2
205.7840     6.65e-06 Ar XIII       6.20   2s2 2p2 3P1 - 2s 2p3 3P1
205.8300     1.33e-03 S VII         5.85   2s2 2p5 3s 3P1 - 2s2 2p5 4p 1P1
205.8370     1.21e-02 O IV          5.30   2s2 2p 2P1/2 - 2s2 4s 2S1/2
205.8600     2.38e-03 K IX          5.80   3d 2D5/2 - 4f 2F7/2
205.8710     6.35e-05 Mg IX         5.95   2p 3p 3D1 - 2p 4d 1D2
205.8750     2.95e-06 Si X          6.00   2s 2p2 4P1/2 - 2p3 2P1/2
205.8770     1.19e-04 K IX          5.80   3d 2D5/2 - 4f 2F5/2
205.9140     5.53e-04 Fe XIII       6.10   3s2 3p2 3P1 - 3s2 3p 3d 3P1
205.9160     1.77e-03 Ca IX         5.85   3p 3d 1P1 - 3s 5d 1D2
205.9350     2.53e-03 Fe IX         5.90   3s 3p6 3d 3D2 - 3s2 3p5 4d 3D1
205.9390     3.18e-03 N IV          5.25   2s 2p 3P0 - 2s 5d 3D1
205.9460     9.25e-05 Fe XI         6.00   3s2 3p4 1S0 - 3s2 3p3 3d 3D1
205.9660     2.38e-03 N IV          5.25   2s 2p 3P1 - 2s 5d 3D1
205.9660     6.24e-03 N IV          5.25   2s 2p 3P1 - 2s 5d 3D2
205.9780     5.41e-04 Cr IX         5.90   3s2.3p4 3P1 - 3s2.3p3(2D).3d 1D2
206.0010     2.25e-02 O IV          5.30   2s2 2p 2P3/2 - 2s2 4s 2S1/2
206.0030     3.84e-04 Cl X          6.00   2s2.2p4 3P1 - 2s.2p5 3P1
206.0270     1.65e-02 N IV          5.25   2s 2p 3P2 - 2s 5d 3D3
206.0270     1.59e-04 N IV          5.25   2s 2p 3P2 - 2s 5d 3D1
206.0270     2.07e-03 N IV          5.25   2s 2p 3P2 - 2s 5d 3D2
206.0750     5.48e-06 Fe XIV        6.15   3s.3p(3P).3d 2F7/2 - 3s.3d2 2F7/2
206.1000     4.78e-02 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(2H) 3G5
206.1550     1.35e-05 Fe XIV        6.15   3s.3p2 4P3/2 - 3s.3p(3P).3d 2D5/2
206.1690     1.80e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3F3
206.1870     6.69e-06 Mg IX         5.95   2p 3p 1D2 - 2s 5p 1P1
206.2580     2.12e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3P1
206.2920     3.20e-06 Mg VII        5.80   2p4 1D2 - 2s2 2p 3s 1P1
206.3390     7.40e-02 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 4S3/2
206.3680     3.09e-02 Fe XII        6.05   3s2 3p3 2D3/2 - 3s2 3p2 3d 2D3/2
206.4000     2.73e-03 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(a 2D) 3F3
206.5200     1.82e-03 S VII         5.85   2s2 2p5 3s 3P1 - 2s2 2p5 4p 3D2
206.5760     7.74e-04 Ca X          5.90   3d 2D3/2 - 4p 2P3/2
206.6360     2.15e-05 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3d 3F4
206.6600     7.64e-06 Si X          6.00   2s 2p2 4P3/2 - 2p3 2P3/2
206.7510     6.03e-03 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(2H) 3G4
206.7510     6.99e-03 Ca X          5.90   3d 2D5/2 - 4p 2P3/2
206.7800     4.68e-05 Ar IX         5.90   2s2 2p5 3d 3F2 - 2s2 2p5 4f 1F3
206.8480     7.30e-05 Ar IX         5.95   2s2 2p5 3d 3D3 - 2s2 2p5 4f 3G4
206.8730     7.34e-04 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 4s 2P1/2
206.8990     3.10e-06 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3d 3F3
206.9000     7.15e-06 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3d 3F3
206.9710     2.51e-03 S VII         5.85   2s2 2p5 3s 1P1 - 2s2 2p5 4p 1D2
207.0780     4.05e-02 Cr VIII       5.85   3s2.3p5 2P3/2 - 3s2.3p4(3P).3d 2P1/2
207.1240     9.01e-01 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 4S3/2
207.1240     2.55e+00 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 2D5/2
207.1420     1.74e-03 Cr IX         5.90   3s2.3p4 3P2 - 3s2.3p3(4S).3d 3D1
207.1480     2.83e-02 Mn X          5.95   3s2.3p4 3P1 - 3s2.3p3(2D).3d 3P2
207.1680     3.91e-06 Ar IX         5.95   2s2 2p5 3d 3D3 - 2s2 2p5 4f 3F3
207.1830     3.74e-01 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 2D3/2
207.2320     2.57e-03 Mg IX         5.95   2s 3p 3P2 - 2s 4d 3D3
207.2390     6.93e-01 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 2D5/2
207.2670     1.12e-03 Mg IX         5.95   2s 3p 3P1 - 2s 4d 3D2
207.2670     3.82e-04 Mg IX         5.95   2s 3p 3P2 - 2s 4d 3D2
207.2670     5.89e-04 Mg IX         5.95   2s 3p 3P0 - 2s 4d 3D1
207.2670     4.36e-04 Mg IX         5.95   2s 3p 3P1 - 2s 4d 3D1
207.2670     2.96e-05 Mg IX         5.95   2s 3p 3P2 - 2s 4d 3D1
207.2690     8.23e-05 Ar IX         5.95   2s2 2p5 3d 3D2 - 2s2 2p5 4f 3F3
207.2960     2.96e-03 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 4s 2P3/2
207.3060     3.63e-05 Ni XII        6.00   3s2 3p5 2P3/2 - 3s2 3p4 3d 4F9/2
207.3400     4.84e-05 P X           6.00   2s2 2p2 1D2 - 2s 2p3 1P1
207.3410     1.40e-04 Mn X          5.95   3s2.3p4 3P1 - 3s2.3p3(2D).3d 3P1
207.3470     8.91e-06 Si VII        5.80   2s.2p5 3P1 - 2p6 1S0
207.3480     7.75e-02 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 2D3/2
207.3800     5.51e-05 Ar IX         5.90   2s2 2p5 3d 1F3 - 2s2 2p5 4f 3F4
207.3870     4.06e-05 Ar IX         5.95   2s2 2p5 3d 3F2 - 2s2 2p5 4f 1D2
207.3880     8.15e-04 S VII         5.85   2s2 2p5 3s 1P1 - 2s2 2p5 4p 3P1
207.3940     3.72e-03 Ca X          5.90   3d 2D3/2 - 4p 2P1/2
207.4050     4.95e-04 Cl X          6.00   2s2.2p4 3P0 - 2s.2p5 3P1
207.4480     2.77e-03 Fe XIII       6.10   3s 3p3 3S1 - 3s 3p2 3d 3P2
207.4490     1.15e+00 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2F5/2
207.4590     1.42e-03 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 4s 2P1/2
207.5510     2.06e-05 S X           6.00   2s2.2p3 2P1/2 - 2s.2p4 2S1/2
207.6200     4.18e-05 S X           6.00   2s.2p4 2D3/2 - 2p5 2P1/2
207.6270     8.99e-04 S VII         5.85   2s2 2p5 3s 1P1 - 2s2 2p5 4p 3D1
207.6640     1.32e-03 P X           6.00   2s2 2p2 3P2 - 2s 2p3 3S1
207.6921     2.82e-06 C V           5.95   2s2 1S0 - 2s.3p 1P1
207.7120     1.03e+00 Fe VII        5.65   3p6 3d2 3F2 - 3p5 3d3(2F) 3G3
207.7450     2.96e-06 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 4s 4P1/2
207.7510     9.67e-02 Fe XI         6.00   3s2 3p4 3P1 - 3s2 3p3 3d 3P2
207.7960     1.58e-01 O V           5.45   2p2 1D2 - 2p 3d 1F3
207.8040     4.70e-04 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(a 2D) 3F4
207.8340     2.28e-04 Fe VII        5.65   3p6 3d2 1G4 - 3p5 3d3(2H) 3G3
207.8850     5.32e-04 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 4s 2P3/2
207.8890     2.78e-05 O V           5.45   2p2 3P1 - 2p 3d 1D2
207.9120     3.16e-06 Ca IX         5.80   3p 3d 1P1 - 3p 4f 3D2
207.9150     9.84e-01 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2D5/2
207.9220     7.76e-01 Ni XI         5.90   3s2 3p6 1S0 - 3s2 3p5 3d 3P2
207.9640     1.71e-04 Mn X          5.95   3s2.3p4 1D2 - 3s2.3p3(4S).3d 3D3
207.9830     6.38e-05 Ca IX         5.80   3p 3d 1F3 - 3p 4f 1F3
207.9960     9.35e-05 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 4s 4P3/2
208.0050     1.96e-05 O V           5.45   2p2 3P2 - 2p 3d 1D2
208.0210     2.49e-04 Na IX         5.95   3s 2S1/2 - 4p 2P3/2
208.0250     7.90e-06 Fe XV         6.20   3p2 3P2 - 3p 3d 1F3
208.0360     2.11e-05 Al VII        5.80   2s2.2p3 4S3/2 - 2s.2p4 2P1/2
208.1060     3.86e-04 Mn X          5.95   3s2.3p4 3P0 - 3s2.3p3(2D).3d 3P1
208.1090     4.15e-06 K XIII        6.15   2s2.2p3 4S3/2 - 2s.2p4 4P5/2
208.1260     5.84e-06 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(1D).4d 2D3/2
208.1670     1.44e-01 Fe VII        5.65   3p6 3d2 3F3 - 3p5 3d3(2F) 3G3
208.1750     1.06e-04 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(1D).4d 2D5/2
208.1940     3.14e-06 Si X          6.00   2s 2p2 4P5/2 - 2p3 2P3/2
208.2000     6.06e-06 Fe XIII       6.10   3s2 3p2 3P2 - 3s2 3p 3d 1D2
208.2240     4.07e-05 S VII         5.85   2s2 2p5 3s 3P0 - 2s2 2p5 4p 1P1
208.3160     2.23e-02 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 2D3/2
208.3370     8.82e-06 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 4s 4P1/2
208.3420     2.31e-05 S X           6.00   2s2.2p3 2P3/2 - 2s.2p4 2S1/2
208.4210     2.01e-03 Fe XII        6.05   3s2 3p3 2P1/2 - 3s2 3p2 3d 2D3/2
208.4290     3.44e-06 Ti XII        6.00   4p 2P3/2 - 5d 2D5/2
208.4610     4.23e-06 Ca IX         5.80   3p 3d 1F3 - 3p 4f 3G4
208.4850     9.46e-02 Ne IV         5.30   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 4P5/2
208.5040     4.15e-03 S VII         5.85   2s2 2p5 3s 3P2 - 2s2 2p5 4p 3S1
208.5110     3.16e-05 Mg IX         5.95   2p 3p 3S1 - 2p 4d 3P1
208.5200     3.57e-02 Cr IX         5.90   3s2.3p4 3P2 - 3s2.3p3(4S).3d 3D2
208.5340     1.63e-04 S VII         5.85   2s2 2p5 3s 1P1 - 2s2 2p5 4p 3P0
208.5890     1.44e-05 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 4s 4P3/2
208.6330     7.44e-01 Cr VIII       5.85   3s2.3p5 2P3/2 - 3s2.3p4(3P).3d 2P3/2
208.6370     9.58e-04 Al V          5.60   2s 2p6 2S1/2 - 2s2 2p4 3p 2P1/2
208.6380     1.18e-05 Ar IX         5.90   2s2 2p5 3d 1F3 - 2s2 2p5 4f 1G4
208.6670     4.96e-03 Fe XIII       6.10   3s2 3p2 1S0 - 3s2 3p 3d 1P1
208.7050     1.09e-04 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(1D).4d 2P3/2
208.7220     4.48e-06 Fe VIII       5.75   3s2 3p5 3d2 4D7/2 - 3s2 3p5 3d 4s 4D7/2
208.7230     4.37e-03 Fe VII        5.65   3p6 3d2 3F4 - 3p5 3d3(2F) 3G3
208.7370     6.61e-02 Ne IV         5.30   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 4P3/2
208.7380     3.92e-05 Mg IX         5.95   2p 3p 3S1 - 2p 4d 3P2
208.7620     2.11e-05 Ar IX         5.95   2s2 2p5 3d 1F3 - 2s2 2p5 4f 3D3
208.7650     8.20e-04 O V           5.45   2p2 3P1 - 2p 3d 3F2
208.7840     4.12e-05 Fe XIV        6.15   3s.3p2 2S1/2 - 3s.3p(1P).3d 2P3/2
208.7930     6.67e-05 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 4P3/2
208.8020     4.92e-02 O V           5.45   2p2 3P2 - 2p 3d 3F3
208.8340     7.08e-05 O IV          5.30   2s2 2p 2P1/2 - 2s 2p 3p 4P1/2
208.8350     2.01e-05 Mg III        5.15   2s2 2p6 1S0 - 2s2 2p5 3p 3P2
208.8420     2.37e-05 Al V          5.60   2s 2p6 2S1/2 - 2s2 2p4 3p 4S3/2
208.8820     5.93e-04 O V           5.45   2p2 3P2 - 2p 3d 3F2
208.9030     3.42e-02 Ne IV         5.30   2s2.2p3 4S3/2 - 2s2.2p2(3P).3s 4P1/2
208.9050     1.70e-03 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 4P5/2
208.9620     2.42e-04 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 4P3/2
208.9710     9.31e-05 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(1D).4d 2P1/2
209.0030     1.05e-05 O IV          5.30   2s2 2p 2P3/2 - 2s 2p 3p 4P1/2
209.1130     2.80e-02 Fe XII        6.05   3s2 3p3 2D3/2 - 3s2 3p2 3d 4P1/2
209.1520     4.49e-03 Al V          5.60   2s 2p6 2S1/2 - 2s2 2p4 3p 2P3/2
209.1870     9.97e-06 Ni XV         6.20   3s2 3p2 3P0 - 3s 3p3 3S1
209.2740     2.03e-01 N V           5.30   1s2.2s 2S1/2 - 1s2.3p 2P3/2
209.3080     1.02e-01 N V           5.30   1s2.2s 2S1/2 - 1s2.3p 2P1/2
209.3310     2.25e-04 Al VII        5.80   2s2.2p3 4S3/2 - 2s.2p4 2P3/2
